Date,MOVE,IEF,TLT
2017-12-28,46.189999,105.43,126.529999
2017-12-29,46.599998,105.470001,126.5
2018-01-02,49.169998,105.440002,126.489998
2018-01-03,47.599998,105.349998,126
2018-01-04,47.380001,105.099998,125.650002
2018-01-05,46.07,105.279999,125.870003
2018-01-08,45.900002,105.199997,125.989998
2018-01-09,47.290001,104.919998,124.809998
2018-01-10,49.169998,104.290001,122.809998
2018-01-11,48.189999,104.519997,123.510002
2018-01-12,47.610001,104.419998,124.099998
2018-01-16,45.91,104.739998,125.169998
2018-01-17,45.880001,104.459999,125.080002
2018-01-18,48.549999,104.110001,123.93
2018-01-19,51,104,123.400002
2018-01-22,52.599998,103.870003,123.449997
2018-01-23,52.549999,103.989998,123.809998
2018-01-24,54.110001,103.870003,122.849998
2018-01-25,53.380001,103.739998,123.160004
2018-01-26,55.630001,103.959999,123.879997
2018-01-29,55.98,103.5,122.970001
2018-01-30,57.279999,103.419998,122.279999
2018-01-31,57.200001,103.440002,122.870003
2018-02-01,57.830002,103.099998,122.480003
2018-02-02,60.330002,102.290001,120.150002
2018-02-05,60.41,102.25,119.169998
2018-02-06,63,102.949997,120.419998
2018-02-07,66.07,102.75,120.129997
2018-02-08,67.849998,102.029999,118.010002
2018-02-09,69,102.110001,118.110001
2018-02-12,69.860001,102.220001,118.559998
2018-02-13,68.970001,102.269997,118.610001
2018-02-14,69.519997,102.059998,118.459999
2018-02-15,66.68,101.760002,118.190002
2018-02-16,63.029999,102.089996,119.040001
2018-02-20,60.259998,101.809998,118.279999
2018-02-21,61.16,102,118.239998
2018-02-22,61.139999,101.760002,117.239998
2018-02-23,64.599998,102.010002,117.879997
2018-02-26,63.720001,102.360001,118.68
2018-02-27,63.93,102.290001,118.519997
2018-02-28,62.970001,102.050003,118.470001
2018-03-01,63.66,102.160004,118.43
2018-03-02,65.300003,102.32,118.849998
2018-03-05,64.709999,102.349998,118.75
2018-03-06,63.5,101.970001,118.360001
2018-03-07,63.349998,102.160004,118.57
2018-03-08,61.580002,102.07,118.309998
2018-03-09,58.970001,101.889999,117.989998
2018-03-12,58.290001,102,118.309998
2018-03-13,55.07,102.32,118.309998
2018-03-14,57.849998,102.269997,119.400002
2018-03-15,57.709999,102.510002,120.169998
2018-03-16,59.009998,102.360001,119.800003
2018-03-19,59.98,102.150002,119.209999
2018-03-20,57.889999,102.089996,118.910004
2018-03-21,55.720001,101.940002,118.660004
2018-03-22,55.93,102.519997,120.309998
2018-03-23,56.169998,102.459999,119.68
2018-03-26,54.549999,102.519997,120
2018-03-27,56.27,102.529999,119.830002
2018-03-28,58.349998,103.209999,121.449997
2018-03-29,58.540001,103.010002,121.540001
2018-04-02,58.66,102.940002,121.349998
2018-04-03,56.02,102.959999,121.360001
2018-04-04,55.349998,103,121.349998
2018-04-05,53.720001,102.57,120.099998
2018-04-06,56.07,102.800003,120.660004
2018-04-09,52.509998,102.739998,120.639999
2018-04-10,51.43,102.809998,121.199997
2018-04-11,50.5,102.959999,121.849998
2018-04-12,51.490002,102.720001,121.040001
2018-04-13,51.139999,102.400002,120.519997
2018-04-16,49.740002,102.330002,120.230003
2018-04-17,48.34,102.480003,120.919998
2018-04-18,50,102.379997,121.290001
2018-04-19,51.099998,101.949997,119.419998
2018-04-20,52.709999,101.779999,118.889999
2018-04-23,52.790001,101.480003,118.330002
2018-04-24,53,101.330002,118.209999
2018-04-25,55.200001,101.190002,117.410004
2018-04-26,53.139999,101.370003,117.730003
2018-04-27,51.27,101.510002,118.470001
2018-04-30,50.349998,101.639999,119.080002
2018-05-01,51.779999,101.5,118.769997
2018-05-02,49.049999,101.389999,118.639999
2018-05-03,49.43,101.580002,118.839996
2018-05-04,49,101.75,119.230003
2018-05-07,48.02,101.629997,118.970001
2018-05-08,48.82,101.43,118.550003
2018-05-09,49.369999,101.190002,118.120003
2018-05-10,47.810001,101.43,118.550003
2018-05-11,47.060001,101.470001,119.32
2018-05-14,48.34,101.25,118.800003
2018-05-15,52.66,100.800003,117.559998
2018-05-16,55.130001,100.5,117.419998
2018-05-17,54.189999,100.459999,116.629997
2018-05-18,53.259998,100.550003,116.510002
2018-05-21,53.080002,100.699997,117.129997
2018-05-22,52.57,100.82,117.290001
2018-05-23,53.27,101.089996,117.75
2018-05-24,52.16,101.470001,118.690002
2018-05-25,54.099998,101.809998,119.559998
2018-05-29,63,102.349998,120.790001
2018-05-30,61.860001,102.57,121
2018-05-31,60.540001,102.57,121.559998
2018-06-01,56.939999,101.849998,120.169998
2018-06-04,54.299999,101.82,120.110001
2018-06-05,54.459999,101.839996,119.959999
2018-06-06,56.439999,101.559998,119.080002
2018-06-07,56.580002,101.419998,118.690002
2018-06-08,59.57,101.739998,119.559998
2018-06-11,57.830002,101.529999,119.07
2018-06-12,55.959999,101.470001,118.93
2018-06-13,53.790001,101.580002,119.449997
2018-06-14,52.5,101.620003,119.779999
2018-06-15,53.080002,101.970001,120.830002
2018-06-18,52.330002,101.959999,120.480003
2018-06-19,52.400002,102.18,120.970001
2018-06-20,51.919998,102.110001,120.769997
2018-06-21,53.09,101.980003,120.360001
2018-06-22,53.029999,101.959999,120.089996
2018-06-25,53.040001,102.220001,120.660004
2018-06-26,51.299999,102.269997,120.769997
2018-06-27,53.049999,102.559998,121.75
2018-06-28,52.130001,102.68,122.129997
2018-06-29,51.169998,102.580002,122.169998
2018-07-02,50.25,102.419998,121.739998
2018-07-03,51.220001,102.290001,121.529999
2018-07-05,51.459999,102.480003,122.059998
2018-07-06,50.130001,102.639999,122.75
2018-07-09,49.689999,102.370003,122.07
2018-07-10,49.810001,102.25,121.870003
2018-07-11,50.48,102.459999,122.449997
2018-07-12,48.57,102.349998,122.169998
2018-07-13,48.279999,102.550003,122.610001
2018-07-16,47.790001,102.389999,122.209999
2018-07-17,46.639999,102.5,122.290001
2018-07-18,45.259998,102.43,122.019997
2018-07-19,47.110001,102.370003,121.800003
2018-07-20,49.049999,102.459999,121.580002
2018-07-23,51.509998,102.099998,120.379997
2018-07-24,50.310001,101.699997,119.279999
2018-07-25,48.290001,101.910004,120.019997
2018-07-26,49.27,101.82,119.709999
2018-07-27,48.830002,101.839996,119.849998
2018-07-30,49.419998,101.57,118.989998
2018-07-31,46.5,101.800003,119.790001
2018-08-01,48.380001,101.260002,118.290001
2018-08-02,48,101.410004,118.620003
2018-08-03,47.669998,101.540001,118.830002
2018-08-06,46.860001,101.790001,119.540001
2018-08-07,47.150002,101.709999,119.029999
2018-08-08,46.84,101.589996,118.660004
2018-08-09,47.349998,101.809998,119.230003
2018-08-10,50.630001,102.199997,120.370003
2018-08-13,50.77,102.309998,120.25
2018-08-14,49.84,102.32,120.540001
2018-08-15,51.52,102.459999,120.660004
2018-08-16,50.610001,102.510002,120.809998
2018-08-17,50.689999,102.550003,121.089996
2018-08-20,50.970001,102.699997,121.639999
2018-08-21,50.32,102.730003,121.370003
2018-08-22,49.639999,102.959999,122
2018-08-23,49.200001,102.910004,122
2018-08-24,49.16,102.68,121.620003
2018-08-27,49.380001,102.75,121.779999
2018-08-28,49.950001,102.480003,121
2018-08-29,49.099998,102.459999,120.940002
2018-08-30,50.41,102.540001,121.309998
2018-08-31,50.709999,102.82,121.889999
2018-09-04,49.57,102.260002,119.959999
2018-09-05,48.400002,102.150002,119.760002
2018-09-06,48.650002,102.220001,119.760002
2018-09-07,49.43,102.010002,119.330002
2018-09-10,47.689999,101.889999,119.169998
2018-09-11,47.970001,101.769997,119.080002
2018-09-12,46.790001,101.760002,119.050003
2018-09-13,46.060001,101.860001,119.339996
2018-09-14,47.450001,101.510002,118.410004
2018-09-17,46.810001,101.410004,118.18
2018-09-18,47.970001,101.410004,118.059998
2018-09-19,48.790001,101.059998,117.110001
2018-09-20,49.34,100.830002,116.580002
2018-09-21,48.830002,100.900002,116.870003
2018-09-24,48.310001,100.849998,116.739998
2018-09-25,49.380001,100.769997,116.480003
2018-09-26,47.439999,100.889999,116.93
2018-09-27,45.709999,101.050003,117.239998
2018-09-28,46.16,101.290001,117.849998
2018-10-01,44.279999,100.830002,116.660004
2018-10-02,45.349998,100.860001,116.669998
2018-10-03,50.209999,100.779999,116.269997
2018-10-04,55.07,99.980003,114.129997
2018-10-05,55.189999,99.82,113.389999
2018-10-08,54,99.82,112.989998
2018-10-09,53.450001,99.790001,113.139999
2018-10-10,55.700001,99.709999,113.139999
2018-10-11,56.07,100.220001,114
2018-10-12,54.369999,100.290001,114.389999
2018-10-15,51.25,100.389999,114.660004
2018-10-16,50.18,100.269997,114.389999
2018-10-17,48.990002,100.32,114.660004
2018-10-18,52.639999,100,113.620003
2018-10-19,52.040001,100.220001,113.849998
2018-10-22,51.849998,100.220001,113.949997
2018-10-23,55.009998,100.650002,114.760002
2018-10-24,57.689999,100.669998,114.360001
2018-10-25,56.700001,100.75,114.540001
2018-10-26,62.700001,101.07,114.93
2018-10-29,59.77,101.010002,114.839996
2018-10-30,61.790001,100.940002,114.260002
2018-10-31,60.130001,100.610001,113.739998
2018-11-01,58.540001,100.360001,112.849998
2018-11-02,61.419998,100.290001,113.169998
2018-11-05,59.900002,100.160004,112.480003
2018-11-06,59.009998,100.099998,112.599998
2018-11-07,55,100.089996,113.190002
2018-11-08,51.580002,100,112.959999
2018-11-09,53.540001,99.93,112.75
2018-11-12,53,100.379997,113.949997
2018-11-13,52.23,100.419998,113.709999
2018-11-14,53.900002,100.43,113.480003
2018-11-15,56.220001,101.010002,114.440002
2018-11-16,60.43,101.059998,114.199997
2018-11-19,59.470001,101.059998,114.410004
2018-11-20,59.490002,101.32,115.239998
2018-11-21,57.650002,101.18,114.889999
2018-11-23,57.310001,101.459999,115.669998
2018-11-26,51.529999,101.190002,114.860001
2018-11-27,51.240002,101.199997,114.809998
2018-11-28,50.759998,101.25,114.849998
2018-11-29,50.919998,101.589996,114.919998
2018-11-30,52.43,101.730003,115.309998
2018-12-03,50.310001,101.440002,114.68
2018-12-04,53.860001,101.970001,116.809998
2018-12-06,57,102.650002,118.540001
2018-12-07,60.740002,102.489998,117.809998
2018-12-10,60.259998,102.839996,118.870003
2018-12-11,58.73,102.639999,118.970001
2018-12-12,58.23,102.449997,118.580002
2018-12-13,55.75,102.459999,118.459999
2018-12-14,56.130001,102.57,118.550003
2018-12-17,55.41,102.660004,118.589996
2018-12-18,59.400002,102.75,119.07
2018-12-19,59.009998,103.010002,120.110001
2018-12-20,58.759998,103.449997,122.010002
2018-12-21,61.610001,103.199997,121.139999
2018-12-24,66.040001,103.379997,121.129997
2018-12-26,63.889999,103.470001,120.989998
2018-12-27,68.339996,103.43,121.260002
2018-12-28,66.660004,103.419998,120.400002
2018-12-31,66.580002,103.690002,120.650002
2019-01-02,62.799999,104.309998,121.660004
2019-01-03,65.790001,104.459999,122.290001
2019-01-04,65.82,104.550003,122.339996
2019-01-07,60.880001,104.519997,122.620003
2019-01-08,59.049999,104,121.690002
2019-01-09,57.02,103.839996,121.260002
2019-01-10,56.650002,104.07,121.279999
2019-01-11,55.939999,104.139999,120.830002
2019-01-14,55.34,104.209999,120.900002
2019-01-15,53.009998,104.290001,120.559998
2019-01-16,51.950001,103.889999,119.589996
2019-01-17,53.439999,103.900002,120.220001
2019-01-18,53.779999,103.610001,119.839996
2019-01-22,54.639999,103.720001,120.309998
2019-01-23,54.189999,103.610001,119.879997
2019-01-24,54.18,104.059998,120.910004
2019-01-25,52.5,103.889999,120.589996
2019-01-28,50.950001,103.790001,120.540001
2019-01-29,49.799999,103.940002,120.529999
2019-01-30,48.32,104.050003,120.839996
2019-01-31,49.810001,104.639999,121.550003
2019-02-01,48.790001,104.470001,121.480003
2019-02-04,48.869999,103.970001,120.440002
2019-02-05,48.619999,104,120.730003
2019-02-06,47.439999,104.279999,121.360001
2019-02-07,48.970001,104.419998,121.459999
2019-02-08,49.630001,104.629997,122.260002
2019-02-11,48.32,104.449997,121.860001
2019-02-12,49.02,104.379997,121.660004
2019-02-13,48.169998,104.07,121.150002
2019-02-14,47.189999,104.610001,122.139999
2019-02-15,45.73,104.349998,121.559998
2019-02-19,45.060001,104.629997,122.419998
2019-02-20,44.540001,104.620003,121.949997
2019-02-21,46.549999,104.300003,121.07
2019-02-22,47.220001,104.5,121.470001
2019-02-25,46.16,104.43,121.169998
2019-02-26,46.279999,104.75,121.730003
2019-02-27,48,104.57,121.120003
2019-02-28,47.220001,104.339996,120.559998
2019-03-01,47.900002,103.739998,119.330002
2019-03-04,46.740002,103.730003,119.290001
2019-03-05,45.860001,103.769997,119.279999
2019-03-06,45.630001,103.989998,119.919998
2019-03-07,45.830002,104.440002,120.639999
2019-03-08,45.830002,104.690002,121.120003
2019-03-11,44.84,104.730003,121.400002
2019-03-12,44.860001,104.739998,121.300003
2019-03-13,44.57,104.839996,121.660004
2019-03-14,45.240002,104.860001,121.690002
2019-03-15,46.049999,105.080002,121.739998
2019-03-18,44.950001,104.989998,121.57
2019-03-19,43.68,104.779999,121.089996
2019-03-20,42.529999,105.029999,121.739998
2019-03-21,44.509998,105.730003,122.959999
2019-03-22,52.259998,106.089996,124.209999
2019-03-25,57.110001,106.339996,124.809998
2019-03-26,56.509998,106.389999,124.699997
2019-03-27,60.970001,106.809998,125.419998
2019-03-28,59.93,106.800003,126.25
2019-03-29,58.549999,106.470001,125.68
2019-04-01,52.689999,106.099998,125.290001
2019-04-02,54.209999,105.82,124.480003
2019-04-03,53.84,105.57,123.610001
2019-04-04,51.700001,105.620003,123.599998
2019-04-05,49.220001,105.599998,123.620003
2019-04-08,47.889999,105.709999,123.830002
2019-04-09,48.830002,105.82,124.220001
2019-04-10,48.599998,105.919998,124.269997
2019-04-11,46.900002,105.830002,123.93
2019-04-12,48.84,105.389999,122.889999
2019-04-15,47.639999,105.290001,122.779999
2019-04-16,48.310001,105.190002,122.510002
2019-04-17,48.650002,105,122.129997
2019-04-18,49.23,105.330002,122.809998
2019-04-22,48.779999,105.260002,122.470001
2019-04-23,49.790001,105.32,122.610001
2019-04-24,50.52,105.660004,123.110001
2019-04-25,49.790001,105.730003,123.489998
2019-04-26,49.43,105.970001,123.980003
2019-04-29,48.049999,105.720001,123.230003
2019-04-30,49.470001,105.629997,122.949997
2019-05-01,46.75,105.699997,123.690002
2019-05-02,46.720001,105.529999,123.68
2019-05-03,45.779999,105.459999,123.660004
2019-05-06,47.82,105.879997,124.309998
2019-05-07,52.360001,106.010002,124.529999
2019-05-08,51.310001,106.209999,125.150002
2019-05-09,54.720001,106.300003,125.110001
2019-05-10,53.490002,106.239998,124.889999
2019-05-13,57.889999,106.57,125.400002
2019-05-14,55.349998,106.57,125.510002
2019-05-15,57.400002,106.940002,126.209999
2019-05-16,56.98,106.650002,125.809998
2019-05-17,56.970001,106.910004,126.279999
2019-05-20,56.549999,106.75,126.120003
2019-05-21,55.349998,106.480003,125.599998
2019-05-22,54.959999,106.599998,125.769997
2019-05-23,61.07,107.010002,126.889999
2019-05-24,60.540001,107.330002,127.559998
2019-05-28,61.77,107.620003,128.270004
2019-05-29,63.16,108.089996,129.669998
2019-05-30,61.740002,107.860001,129.330002
2019-05-31,72.68,108.559998,130.899994
2019-06-03,73.559998,108.879997,131.910004
2019-06-04,75.260002,108.760002,131.389999
2019-06-05,77.639999,108.959999,130.520004
2019-06-06,73.419998,108.910004,130.970001
2019-06-07,68.690002,109.400002,131.789993
2019-06-10,65.620003,108.860001,130.679993
2019-06-11,64.93,108.620003,130.419998
2019-06-12,68.43,108.769997,130.389999
2019-06-13,75.739998,109.07,130.800003
2019-06-14,80.82,109.160004,131.100006
2019-06-17,76.879997,109.300003,131.389999
2019-06-18,76.739998,109.75,132.740005
2019-06-19,71.370003,109.279999,131.860001
2019-06-20,72.370003,110.040001,132.910004
2019-06-21,74.629997,109.730003,132.509995
2019-06-24,73.760002,109.739998,132.160004
2019-06-25,74.220001,110.029999,132.789993
2019-06-26,73.730003,109.949997,132.679993
2019-06-27,69.919998,109.769997,132.309998
2019-06-28,70.43,109.870003,132.580002
2019-07-01,66.529999,109.82,132.570007
2019-07-02,68.599998,109.809998,132.570007
2019-07-03,68.330002,110.209999,133.520004
2019-07-05,65.279999,109.650002,132.539993
2019-07-08,63.220001,109.75,133.050003
2019-07-09,62.900002,109.489998,132.679993
2019-07-10,62.389999,109.510002,132.350006
2019-07-11,62.959999,109.330002,131.309998
2019-07-12,62.779999,108.919998,129.919998
2019-07-15,61.900002,109.139999,130.449997
2019-07-16,61.290001,108.93,130.169998
2019-07-17,62.290001,109.230003,131.059998
2019-07-18,63.119999,109.43,131.470001
2019-07-19,63.860001,109.589996,131.589996
2019-07-22,60.970001,109.790001,132.470001
2019-07-23,61.23,109.550003,131.600006
2019-07-24,60.709999,109.639999,131.600006
2019-07-25,60.990002,109.519997,131.25
2019-07-26,58.900002,109.5,131.699997
2019-07-29,58.549999,109.620003,131.820007
2019-07-30,57.84,109.629997,132
2019-07-31,55.25,109.559998,131.699997
2019-08-01,64.68,109.839996,133.389999
2019-08-02,66.110001,110.940002,135.660004
2019-08-05,77.239998,111.82,138.139999
2019-08-06,73.919998,111.879997,138.199997
2019-08-07,79.080002,113.07,142.399994
2019-08-08,78.550003,111.989998,139.139999
2019-08-09,78.970001,112.379997,140.669998
2019-08-12,81.580002,112.540001,141.720001
2019-08-13,77.699997,112.860001,143.809998
2019-08-14,87.220001,113.089996,145.160004
2019-08-15,90.620003,113.339996,145.949997
2019-08-16,89.519997,113.510002,146.059998
2019-08-19,86.489998,113.040001,143.570007
2019-08-20,86.860001,113.519997,145.279999
2019-08-21,84.510002,113.269997,144.720001
2019-08-22,83.150002,113.050003,144
2019-08-23,91.82,113.129997,143.520004
2019-08-26,87.980003,113.730003,145.869995
2019-08-27,88.669998,113.809998,146.630005
2019-08-28,89.870003,114.349998,148.779999
2019-08-29,86.940002,114.099998,147.25
2019-08-30,86.889999,113.779999,146.610001
2019-09-03,85.269997,113.879997,147.089996
2019-09-04,81.599998,113.949997,146.529999
2019-09-05,79.919998,113.589996,145.660004
2019-09-06,78.82,113.339996,145.259995
2019-09-09,76.440002,112.860001,143.830002
2019-09-10,76.779999,112.529999,142.839996
2019-09-11,76.699997,111.779999,140.399994
2019-09-12,77.57,112.099998,141.5
2019-09-13,85.529999,111.099998,138.279999
2019-09-16,85.949997,110.900002,137.880005
2019-09-17,84.760002,111.040001,138.360001
2019-09-18,79.660004,111.57,139.929993
2019-09-19,78.139999,111.580002,140.759995
2019-09-20,80.07,111.540001,140.770004
2019-09-23,81.010002,112.139999,142.240005
2019-09-24,83.07,112.220001,142.419998
2019-09-25,80.220001,112.589996,143.259995
2019-09-26,79.870003,112.25,142.270004
2019-09-27,79.970001,112.230003,142.320007
2019-09-30,77.199997,112.209999,141.880005
2019-10-01,85.610001,111.849998,141.259995
2019-10-02,89.389999,112.730003,143.460007
2019-10-03,87.940002,113.160004,143.979996
2019-10-04,83.150002,113.580002,145.350006
2019-10-07,81.860001,113.559998,145.160004
2019-10-08,80.470001,113.82,145.820007
2019-10-09,79.309998,113.550003,144.600006
2019-10-10,80.139999,113.059998,143.119995
2019-10-11,79.860001,112.129997,140.979996
2019-10-14,80,112.25,141.479996
2019-10-15,80.059998,112.160004,140.669998
2019-10-16,77.940002,111.839996,139.639999
2019-10-17,77.610001,111.800003,139.520004
2019-10-18,78.349998,111.919998,139.809998
2019-10-21,80.25,111.660004,138.570007
2019-10-22,78.730003,111.809998,139.380005
2019-10-23,73.029999,112.019997,140.029999
2019-10-24,68.970001,111.889999,139.679993
2019-10-25,67.07,111.900002,139.529999
2019-10-28,67.410004,111.190002,137.580002
2019-10-29,67.610001,111.300003,137.619995
2019-10-30,63.32,111.349998,137.770004
2019-10-31,65.879997,112.110001,140.479996
2019-11-01,57.279999,112.18,140.729996
2019-11-04,60.18,111.629997,138.970001
2019-11-05,61.48,111.129997,137.220001
2019-11-06,61.73,111.190002,138.020004
2019-11-07,67.080002,110.709999,136.350006
2019-11-08,64.440002,110.290001,135.149994
2019-11-11,64.440002,110.489998,135.380005
2019-11-12,69.82,110.349998,135.279999
2019-11-13,66.099998,110.82,136.809998
2019-11-14,64.169998,111.190002,137.800003
2019-11-15,61.700001,111.089996,137.479996
2019-11-18,64.129997,111.360001,138.210007
2019-11-19,62.639999,111.389999,138.369995
2019-11-20,65.580002,111.800003,139.910004
2019-11-21,61.830002,111.720001,139.639999
2019-11-22,62.169998,111.769997,140.100006
2019-11-25,61.549999,111.699997,140.300003
2019-11-26,60.389999,111.910004,141
2019-11-27,57.619999,111.720001,140.600006
2019-11-29,56.57,111.620003,140.619995
2019-12-02,59.419998,110.870003,138.139999
2019-12-03,64.620003,111.580002,140.039993
2019-12-04,63.009998,111.769997,140.339996
2019-12-05,63.73,111.150002,138.660004
2019-12-06,64.07,110.879997,138.029999
2019-12-09,67.290001,111.209999,138.990005
2019-12-10,67.089996,111.150002,139.179993
2019-12-11,61.299999,111.099998,139.300003
2019-12-12,61.630001,111.279999,139.190002
2019-12-13,56.439999,110.809998,138.119995
2019-12-16,56.130001,110.879997,138.399994
2019-12-17,55.380001,110.769997,138.210007
2019-12-18,53.41,110.580002,137.300003
2019-12-19,53.700001,110.120003,136
2019-12-20,54.189999,110.110001,136.130005
2019-12-23,55.310001,110.309998,136.809998
2019-12-24,58.32,110.040001,135.919998
2019-12-26,56.419998,110.410004,136.910004
2019-12-27,55.299999,110.620003,137.440002
2019-12-30,59.630001,110.309998,135.889999
2019-12-31,58.279999,110.440002,136.210007
2020-01-02,57.200001,110.690002,136.789993
2020-01-03,60.119999,111.150002,138.270004
2020-01-06,62.790001,111.660004,139.690002
2020-01-07,62.630001,111.330002,138.220001
2020-01-08,60.490002,111.290001,137.929993
2020-01-09,57.66,110.68,136
2020-01-10,53.32,111.089996,137.669998
2020-01-13,53.27,111.110001,137.880005
2020-01-14,52.349998,111.18,138.179993
2020-01-15,50.540001,111.550003,139.520004
2020-01-16,50.369999,111.449997,139.259995
2020-01-17,49.669998,111.129997,137.580002
2020-01-21,53.419998,111.550003,138.809998
2020-01-22,51.310001,111.739998,139.720001
2020-01-23,55.34,112.029999,140.850006
2020-01-24,59.939999,112.18,141.419998
2020-01-27,66.730003,113.190002,143.949997
2020-01-28,65.599998,113.089996,143.929993
2020-01-29,66.169998,112.970001,143.440002
2020-01-30,71.07,113.550003,144.899994
2020-01-31,72.980003,113.720001,145.169998
2020-02-03,72.809998,113.610001,144.949997
2020-02-04,68.169998,113.239998,143.990005
2020-02-05,64.07,112.709999,142.300003
2020-02-06,61.240002,112.610001,142.179993
2020-02-07,65.589996,113.18,144.220001
2020-02-10,68.129997,113.5,145.100006
2020-02-11,64.889999,113.330002,144.589996
2020-02-12,63.52,112.970001,143.369995
2020-02-13,63.509998,112.980003,143.440002
2020-02-14,62.380001,113.269997,144.759995
2020-02-18,67.660004,113.449997,145.339996
2020-02-19,68.040001,113.360001,145.119995
2020-02-20,69.599998,113.629997,146.080002
2020-02-21,74.540001,114.089996,147.800003
2020-02-24,86.919998,115.199997,150.830002
2020-02-25,87.379997,115.110001,150.210007
2020-02-26,87,115.209999,149.949997
2020-02-27,92.589996,116.139999,152.699997
2020-02-28,109.669998,116.889999,154.449997
2020-03-02,104.889999,117.550003,155.300003
2020-03-03,102.970001,117.160004,153.809998
2020-03-04,89.589996,118.57,156.410004
2020-03-05,96.959999,119,157.130005
2020-03-06,125.209999,120.980003,167.300003
2020-03-09,163.699997,123.25,179.100006
2020-03-10,123.720001,120.879997,169.639999
2020-03-11,127.839996,120.269997,165.429993
2020-03-12,152.619995,120.150002,163.509995
2020-03-13,138.399994,117.800003,155
2020-03-16,124.529999,120.029999,160.380005
2020-03-17,109.849998,119.910004,163.5
2020-03-18,124.139999,116.599998,152.839996
2020-03-19,141.130005,116.139999,146.949997
2020-03-20,133.369995,117.639999,153.300003
2020-03-23,135.380005,119.449997,157.5
2020-03-24,111.089996,119.519997,161.25
2020-03-25,87.139999,119.760002,163.589996
2020-03-26,88.480003,120.190002,164
2020-03-27,88.330002,120.809998,165.520004
2020-03-30,90.699997,121.790001,168.300003
2020-03-31,83.870003,121.449997,165.699997
2020-04-01,83.129997,122.129997,168.479996
2020-04-02,71.989998,122.169998,168.830002
2020-04-03,65.010002,122.040001,168.550003
2020-04-06,66.279999,121.529999,167
2020-04-07,72.209999,120.550003,164.960007
2020-04-08,75.709999,120.599998,165.110001
2020-04-09,74.389999,120.639999,164.279999
2020-04-13,75.849998,120.849998,164.75
2020-04-14,69.519997,120.839996,163.839996
2020-04-15,70.5,121.519997,166.800003
2020-04-16,69.93,122.110001,169.259995
2020-04-17,69.839996,121.970001,169.820007
2020-04-20,70.599998,121.980003,168.440002
2020-04-21,73.830002,122.57,171.929993
2020-04-22,72.290001,122.129997,169.970001
2020-04-23,67.25,121.970001,169.869995
2020-04-24,66.089996,121.889999,169.610001
2020-04-27,62.700001,121.849998,169.660004
2020-04-28,58.889999,121.75,168.550003
2020-04-29,57.150002,122.029999,169.529999
2020-04-30,53.59,122.050003,168.740005
2020-05-01,48.110001,121.790001,167.5
2020-05-04,49.25,121.68,167.559998
2020-05-05,49.650002,121.449997,165.570007
2020-05-06,51.310001,120.989998,163.229996
2020-05-07,54.93,121.300003,163.559998
2020-05-08,57.400002,121.620003,164.490005
2020-05-11,61.599998,121.510002,163.660004
2020-05-12,61.259998,121.129997,163.160004
2020-05-13,57.560001,121.739998,165.089996
2020-05-14,59.049999,122.050003,167.320007
2020-05-15,56.529999,122.199997,168.300003
2020-05-18,58.700001,121.660004,164.929993
2020-05-19,60.09,121.169998,162.520004
2020-05-20,58.849998,121.370003,163.169998
2020-05-21,55.619999,121.690002,164.860001
2020-05-22,51.669998,121.709999,164.720001
2020-05-26,52.220001,121.5,163.710007
2020-05-27,52.98,121.489998,162.789993
2020-05-28,50.57,121.440002,161.960007
2020-05-29,51.549999,121.75,162.710007
2020-06-01,55.07,121.620003,162.100006
2020-06-02,55.349998,121.629997,161.669998
2020-06-03,61.240002,121.169998,160.179993
2020-06-04,61.18,120.660004,158.919998
2020-06-05,61.970001,119.599998,154.610001
2020-06-08,62.77,119.669998,155.070007
2020-06-09,62.939999,120.370003,159.050003
2020-06-10,60.02,120.610001,159.240005
2020-06-11,56.470001,121.68,163.25
2020-06-12,55.810001,121.440002,162.410004
2020-06-15,58.09,121.660004,163.889999
2020-06-16,60.490002,120.839996,159.410004
2020-06-17,58.16,121.160004,160.270004
2020-06-18,55.150002,121.510002,162.039993
2020-06-19,53.450001,121.230003,161
2020-06-22,53.93,121.660004,163.190002
2020-06-23,54.040001,121.309998,161.479996
2020-06-24,54.889999,121.290001,161.529999
2020-06-25,51.57,121.800003,164.210007
2020-06-26,51.209999,121.800003,164.25
2020-06-29,51.209999,121.93,164.850006
2020-06-30,52.959999,122.150002,165.229996
2020-07-01,54.130001,121.529999,162.809998
2020-07-02,53.279999,121.440002,162.699997
2020-07-06,50.959999,121.410004,162.330002
2020-07-07,52.029999,121.629997,163.419998
2020-07-08,50.98,121.720001,164.320007
2020-07-09,49.799999,121.769997,164.660004
2020-07-10,50.07,122.25,167.949997
2020-07-13,49.189999,121.709999,165.5
2020-07-14,49.549999,122.18,167.929993
2020-07-15,50.810001,121.830002,165.919998
2020-07-16,47.080002,122.160004,167.399994
2020-07-17,45.68,122.120003,167.270004
2020-07-20,45.68,122.199997,167.509995
2020-07-21,46.82,122.160004,167.300003
2020-07-22,46.450001,122.389999,168.259995
2020-07-23,45.32,122.43,168.919998
2020-07-24,43.93,122.300003,169.009995
2020-07-27,42.610001,122.440002,170.25
2020-07-28,41.27,122.300003,169.539993
2020-07-29,41.630001,122.449997,170.050003
2020-07-30,41.630001,122.75,171.050003
2020-07-31,41.98,122.639999,170.149994
2020-08-03,43.130001,122.519997,169.240005
